 bVersion, uLen, bReserved1, wTimeTick, stGps.stDate.year, stGps.stDate.month, stGps.stDate.day, stGps.stDate.reserved, stGps.stTime.hour, stGps.stTime.min, stGps.stTime.sec, stGps.stTime.reserved, stGps.fLatitude, stGps.fLongitude, stGps.uCourse, Drive Meter, wSystemState, bLDState, bLDWarning, uVDState, uSDATTT, bPDState, Front car distance, uPDTTT, bTSRDetectSpeed, bTSRSignType, bOSWarning, bAAState, uAATime, bEvent, uDSMState, bDSMWarning, bTASWarning, bSubPDState, bParking, bCarSignal, bCamearaState, uCarRPM, bBrakePressure, wYawRate, bAcceleration, bSuddenAcc, uSpeed, sAccBaseX, sAccBaseY, sAccBaseZ, sAccInputX, sAccInputY, sAccInputZ, bSDcard, bCamearaState, ODO meter, SAS,
2,96,0,223,20,11,18,0,6,18,36,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-7,1028,10,0,1,0,0,
2,96,0,223,20,11,18,0,6,18,36,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-7,1028,10,0,1,0,0,
2,96,0,232,20,11,18,0,6,18,37,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-6,1029,11,0,1,0,0,
2,96,0,240,20,11,18,0,6,18,38,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-8,1028,9,0,1,0,0,
2,96,0,249,20,11,18,0,6,18,39,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-7,1029,11,0,1,0,0,
2,96,0,260,20,11,18,0,6,18,40,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-10,1031,10,0,1,0,0,
2,96,0,268,20,11,18,0,6,18,41,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-9,1031,9,0,1,0,0,
2,96,0,278,20,11,18,0,6,18,42,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,1026,12,-8,1030,8,0,3,0,0,
2,96,0,286,20,11,18,0,6,18,43,0,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,1026,12,-6,1029,7,0,3,0,0,
2,96,0,296,20,11,18,0,6,18,44,0,0.000000,0.000000,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1026,12,-6,1028,7,0,1,0,0,
